Date,Apple
2011-12-30,50.6788
2012-01-03,51.4584
2012-01-04,51.7349
2012-01-05,52.3093
2012-01-06,52.8561
2012-01-09,52.7723
2012-01-10,52.9612
2012-01-11,52.8749
2012-01-12,52.7297
2012-01-13,52.532
2012-01-17,53.1439
2012-01-18,53.6957
2012-01-19,53.5255
2012-01-20,52.5933
2012-01-23,53.4829
2012-01-24,52.6071
2012-01-25,55.8918
2012-01-26,55.6378
2012-01-27,55.9694
2012-01-30,56.6864
2012-01-31,57.1206
2012-02-01,57.0843
2012-02-02,56.9504
2012-02-03,57.521
2012-02-06,58.0579
2012-02-07,58.666
2012-02-08,59.6483
2012-02-09,61.7117
2012-02-10,61.743
2012-02-13,62.8917
2012-02-14,63.7501
2012-02-15,62.2748
2012-02-16,62.8429
2012-02-17,62.8317
2012-02-21,64.4246
2012-02-22,64.1981
2012-02-23,64.6173
2012-02-24,65.3706
2012-02-27,65.7898
2012-02-28,66.9973
2012-02-29,67.877
2012-03-01,68.131
2012-03-02,68.2199
2012-03-05,66.7158
2012-03-06,66.3529
2012-03-07,66.4067
2012-03-08,67.8207
2012-03-09,68.2186
2012-03-12,69.0733
2012-03-13,71.0879
2012-03-14,73.7758
2012-03-15,73.2728
2012-03-16,73.274
2012-03-19,75.2173
2012-03-20,75.8255
2012-03-21,75.3925
2012-03-22,74.9971
2012-03-23,74.5854
2012-03-26,75.9531
2012-03-27,76.8916
2012-03-28,77.2845
2012-03-29,76.3135
2012-03-30,75.0234
2012-04-02,77.4109
2012-04-03,78.7486
2012-04-04,78.1217
2012-04-05,79.2941
2012-04-09,79.6132
2012-04-10,78.6384
2012-04-11,78.3582
2012-04-12,77.9289
2012-04-13,75.7341
2012-04-16,72.5933
2012-04-17,76.2935
2012-04-18,76.1233
2012-04-19,73.508
2012-04-20,71.6986
2012-04-23,71.5384
2012-04-24,70.1094
2012-04-25,76.331
2012-04-26,76.0432
2012-04-27,75.4551
2012-04-30,73.075
2012-05-01,72.8435
2012-05-02,73.3253
2012-05-03,72.8048
2012-05-04,70.7313
2012-05-07,71.2606
2012-05-08,71.0979
2012-05-09,71.2231
2012-05-10,71.3908
2012-05-11,70.914
2012-05-14,69.8516
2012-05-15,69.2197
2012-05-16,68.3319
2012-05-17,66.3354
2012-05-18,66.3679
2012-05-21,70.2345
2012-05-22,69.6952
2012-05-23,71.3958
2012-05-24,70.7401
2012-05-25,70.3609
2012-05-29,71.6097
2012-05-30,72.4732
2012-05-31,72.293
2012-06-01,70.1982
2012-06-04,70.6112
2012-06-05,70.4285
2012-06-06,71.5084
2012-06-07,71.5409
2012-06-08,72.6171
2012-06-11,71.4721
2012-06-12,72.0965
2012-06-13,71.596
2012-06-14,71.5171
2012-06-15,71.8425
2012-06-18,73.3003
2012-06-19,73.5043
2012-06-20,73.2954
2012-06-21,72.2855
2012-06-22,72.8398
2012-06-25,71.4214
2012-06-26,71.5791
2012-06-27,71.8888
2012-06-28,71.2068
2012-06-29,73.0775
2012-07-02,74.1437
2012-07-03,75.0058
2012-07-05,76.3235
2012-07-06,75.8155
2012-07-09,76.8178
2012-07-10,76.107
2012-07-11,75.634
2012-07-12,74.942
2012-07-13,75.7016
2012-07-16,75.9443
2012-07-17,75.9481
2012-07-18,75.863
2012-07-19,76.8716
2012-07-20,75.6177
2012-07-23,75.5589
2012-07-24,75.1948
2012-07-25,71.9476
2012-07-26,71.9363
2012-07-27,73.2227
2012-07-30,74.4578
2012-07-31,76.4261
2012-08-01,75.9318
2012-08-02,76.0545
2012-08-03,77.0443
2012-08-06,77.9014
2012-08-07,77.6967
2012-08-08,77.5648
2012-08-09,78.0053
2012-08-10,78.1272
2012-08-13,79.1702
2012-08-14,79.3826
2012-08-15,79.2745
2012-08-16,79.9669
2012-08-17,81.446
2012-08-20,83.5874
2012-08-21,82.4453
2012-08-22,84.0549
2012-08-23,83.2707
2012-08-24,83.3451
2012-08-27,84.9107
2012-08-28,84.8001
2012-08-29,84.6325
2012-08-30,83.4263
2012-08-31,83.5987
2012-09-04,84.8215
2012-09-05,84.2258
2012-09-06,84.9848
2012-09-07,85.5089
2012-09-10,83.2845
2012-09-11,83.0144
2012-09-12,84.1705
2012-09-13,85.828
2012-09-14,86.8711
2012-09-17,87.9394
2012-09-18,88.2069
2012-09-19,88.2308
2012-09-20,87.8035
2012-09-21,87.9788
2012-09-24,86.8095
2012-09-25,84.6418
2012-09-26,83.5912
2012-09-27,85.6194
2012-09-28,83.8331
2012-10-01,82.8636
2012-10-02,83.1048
2012-10-03,84.3791
2012-10-04,83.7948
2012-10-05,82.009
2012-10-08,80.1969
2012-10-09,79.9054
2012-10-10,80.5412
2012-10-11,78.9314
2012-10-12,79.1343
2012-10-15,79.7684
2012-10-16,81.6575
2012-10-17,81.0067
2012-10-18,79.502
2012-10-19,76.6368
2012-10-22,79.6766
2012-10-23,77.0785
2012-10-24,77.5152
2012-10-25,76.5988
2012-10-26,75.9029
2012-10-31,74.8121
2012-11-01,74.9654
2012-11-02,72.4847
2012-11-05,73.4676
2012-11-06,73.2449
2012-11-07,70.4554
2012-11-08,67.8984
2012-11-09,69.0739
2012-11-12,68.5398
2012-11-13,68.5484
2012-11-14,67.7885
2012-11-15,66.3668
2012-11-16,66.6266
2012-11-19,71.4312
2012-11-20,70.8231
2012-11-21,70.9224
2012-11-23,72.1598
2012-11-26,74.4363
2012-11-27,73.8365
2012-11-28,73.6042
2012-11-29,74.4148
2012-11-30,73.8997
2012-12-03,74.0146
2012-12-04,72.7084
2012-12-05,68.03
2012-12-06,69.0972
2012-12-07,67.3302
2012-12-10,66.8972
2012-12-11,68.3577
2012-12-12,68.0562
2012-12-13,66.8807
2012-12-14,64.3685
2012-12-17,65.5094
2012-12-18,67.4122
2012-12-19,66.4539
2012-12-20,65.8756
2012-12-21,65.5726
2012-12-24,65.6784
2012-12-26,64.7733
2012-12-27,65.0334
2012-12-28,64.3427
2012-12-31,67.1942
2013-01-02,69.3226
2013-01-03,68.4471
2013-01-04,66.541
2013-01-07,66.1496
2013-01-08,66.3276
2013-01-09,65.291
2013-01-10,66.1004
2013-01-11,65.6951
2013-01-14,63.3529
2013-01-15,61.3541
2013-01-16,63.9008
2013-01-17,63.4703
2013-01-18,63.1319
2013-01-22,63.7342
2013-01-23,64.9002
2013-01-24,56.8818
2013-01-25,55.5409
2013-01-28,56.7972
2013-01-29,57.8629
2013-01-30,57.6811
2013-01-31,57.5119
2013-02-01,57.2758
2013-02-04,55.8485
2013-02-05,57.8091
2013-02-06,57.7468
2013-02-07,59.4538
2013-02-08,60.3122
2013-02-11,60.9408
2013-02-12,59.4132
2013-02-13,59.3002
2013-02-14,59.2469
2013-02-15,58.4304
2013-02-19,58.4088
2013-02-20,56.9943
2013-02-21,56.64
2013-02-22,57.2431
2013-02-25,56.226
2013-02-26,57.0095
2013-02-27,56.4508
2013-02-28,56.0483
2013-03-01,54.6604
2013-03-04,53.3373
2013-03-05,54.746
2013-03-06,54.0499
2013-03-07,54.6746
2013-03-08,54.8191
2013-03-11,55.6
2013-03-12,54.4014
2013-03-13,54.3912
2013-03-14,54.9182
2013-03-15,56.3352
2013-03-18,57.8666
2013-03-19,57.7104
2013-03-20,57.4044
2013-03-21,57.4869
2013-03-22,58.6526
2013-03-25,58.8647
2013-03-26,58.5543
2013-03-27,57.4044
2013-03-28,56.2083
2013-04-01,54.4623
2013-04-02,54.5743
2013-04-03,54.8534
2013-04-04,54.3112
2013-04-05,53.7373
2013-04-08,54.1195
2013-04-09,54.2172
2013-04-10,55.3232
2013-04-11,55.1505
2013-04-12,54.5753
2013-04-15,53.3119
2013-04-16,54.1233
2013-04-17,51.1469
2013-04-18,49.7819
2013-04-19,49.5889
2013-04-22,50.6225
2013-04-23,51.5697
2013-04-24,51.4849
2013-04-25,51.8554
2013-04-26,52.976
2013-04-29,54.616
2013-04-30,56.2235
2013-05-01,55.7804
2013-05-02,56.5714
2013-05-03,57.1378
2013-05-06,58.5002
2013-05-07,58.2397
2013-05-08,58.8977
2013-05-09,58.3872
2013-05-10,57.9015
2013-05-13,58.1277
2013-05-14,56.737
2013-05-15,54.8183
2013-05-16,55.5505
2013-05-17,55.382
2013-05-20,56.6181
2013-05-21,56.2001
2013-05-22,56.4166
2013-05-23,56.5171
2013-05-24,56.9019
2013-05-28,56.4275
2013-05-29,56.8763
2013-05-30,57.7238
2013-05-31,57.488
2013-06-03,57.6139
2013-06-04,57.4336
2013-06-05,56.8968
2013-06-06,56.0467
2013-06-07,56.4751
2013-06-10,56.1017
2013-06-11,55.9368
2013-06-12,55.2452
2013-06-13,55.7278
2013-06-14,54.9717
2013-06-17,55.221
2013-06-18,55.1916
2013-06-19,54.0705
2013-06-20,53.2829
2013-06-21,52.8562
2013-06-24,51.4552
2013-06-25,51.4667
2013-06-26,50.8838
2013-06-27,50.3354
2013-06-28,50.687
2013-07-01,52.3091
2013-07-02,53.494
2013-07-03,53.7893
2013-07-05,53.3573
2013-07-08,53.0543
2013-07-09,53.9874
2013-07-10,53.7804
2013-07-11,54.6186
2013-07-12,54.5192
2013-07-15,54.6381
2013-07-16,54.9902
2013-07-17,55.0049
2013-07-18,55.19
2013-07-19,54.3198
2013-07-22,54.4936
2013-07-23,53.5579
2013-07-24,56.3088
2013-07-25,56.0518
2013-07-26,56.3701
2013-07-29,57.2393
2013-07-30,57.9462
2013-07-31,57.8452
2013-08-01,58.3752
2013-08-02,59.1248
2013-08-05,60.0081
2013-08-06,59.4712
2013-08-07,59.4367
2013-08-08,59.3191
2013-08-09,58.475
2013-08-12,60.1361
2013-08-13,62.9939
2013-08-14,64.143
2013-08-15,64.0671
2013-08-16,64.6358
2013-08-19,65.3319
2013-08-20,64.4737
2013-08-21,64.6397
2013-08-22,64.7169
2013-08-23,64.4672
2013-08-26,64.7181
2013-08-27,62.8678
2013-08-28,63.1646
2013-08-29,63.268
2013-08-30,62.6911
2013-09-03,62.8666
2013-09-04,64.1676
2013-09-05,63.7274
2013-09-06,64.107
2013-09-09,65.1299
2013-09-10,63.6463
2013-09-11,60.1812
2013-09-12,60.822
2013-09-13,59.8196
2013-09-16,57.9178
2013-09-17,58.5869
2013-09-18,59.7913
2013-09-19,60.7718
2013-09-20,60.1426
2013-09-23,63.1316
2013-09-24,62.9335
2013-09-25,61.9594
2013-09-26,62.5629
2013-09-27,62.1164
2013-09-30,61.3444
2013-10-01,62.7868
2013-10-02,62.9927
2013-10-03,62.2013
2013-10-04,62.1524
2013-10-07,62.7598
2013-10-08,61.8835
2013-10-09,62.6102
2013-10-10,63.0027
2013-10-11,63.4111
2013-10-14,63.8265
2013-10-15,64.1661
2013-10-16,64.4793
2013-10-17,64.915
2013-10-18,65.4799
2013-10-21,67.0847
2013-10-22,66.8924
2013-10-23,67.5476
2013-10-24,68.4419
2013-10-25,67.6761
2013-10-28,68.1802
2013-10-29,66.482
2013-10-30,67.5394
2013-10-31,67.2571
2013-11-01,66.9133
2013-11-04,67.778
2013-11-05,67.6106
2013-11-06,67.4203
2013-11-07,66.3295
2013-11-08,67.3737
2013-11-11,67.178
2013-11-12,67.3025
2013-11-13,67.3832
2013-11-14,68.3573
2013-11-15,67.9472
2013-11-18,67.1237
2013-11-19,67.2429
2013-11-20,66.6541
2013-11-21,67.4482
2013-11-22,67.2753
2013-11-25,67.7852
2013-11-26,69.0355
2013-11-27,70.6611
2013-11-29,71.9696
2013-12-02,71.3431
2013-12-03,73.2964
2013-12-04,73.1253
2013-12-05,73.5008
2013-12-06,72.4808
2013-12-09,73.3104
2013-12-10,73.1965
2013-12-11,72.6542
2013-12-12,72.5481
2013-12-13,71.7573
2013-12-16,72.1546
2013-12-17,71.8298
2013-12-18,71.2836
2013-12-19,70.4669
2013-12-20,71.0571
2013-12-23,73.7841
2013-12-24,73.4709
2013-12-26,72.983
2013-12-27,72.4899
2013-12-30,71.769
2013-12-31,72.6102
2014-01-02,71.5891
2014-01-03,70.0165
2014-01-06,70.3983
2014-01-07,69.8945
2014-01-08,70.3375
2014-01-09,69.4392
2014-01-10,68.976
2014-01-13,69.3371
2014-01-14,70.7167
2014-01-15,72.1365
2014-01-16,71.734
2014-01-17,69.9764
2014-01-21,71.0636
2014-01-22,71.3794
2014-01-23,71.9838
2014-01-24,70.6753
2014-01-27,71.2487
2014-01-28,65.5539
2014-01-29,64.8098
2014-01-30,64.6845
2014-01-31,64.7903
2014-02-03,64.9107
2014-02-04,65.8503
2014-02-05,66.3421
2014-02-06,66.7265
2014-02-07,67.66
2014-02-10,68.8722
2014-02-11,69.7796
2014-02-12,69.7744
2014-02-13,70.8824
2014-02-14,70.8251
2014-02-18,71.0855
2014-02-19,69.9632
2014-02-20,69.1534
2014-02-21,68.3852
2014-02-24,68.6847
2014-02-25,67.9699
2014-02-26,67.3567
2014-02-27,68.7003
2014-02-28,68.5141
2014-03-03,68.712
2014-03-04,69.1651
2014-03-05,69.3109
2014-03-06,69.1013
2014-03-07,69.0609
2014-03-10,69.1234
2014-03-11,69.7966
2014-03-12,69.8643
2014-03-13,69.0883
2014-03-14,68.3123
2014-03-17,68.5792
2014-03-18,69.1859
2014-03-19,69.1677
2014-03-20,68.8344
2014-03-21,69.3773
2014-03-24,70.2002
2014-03-25,70.9553
2014-03-26,70.277
2014-03-27,69.9749
2014-03-28,69.8968
2014-03-31,69.8812
2014-04-01,70.5204
2014-04-02,70.6376
2014-04-03,70.1481
2014-04-04,69.2406
2014-04-07,68.1535
2014-04-08,68.1496
2014-04-09,69.0453
2014-04-10,68.1548
2014-04-11,67.6509
2014-04-14,67.9204
2014-04-15,67.4361
2014-04-16,67.5728
2014-04-17,68.3449
2014-04-21,69.156
2014-04-22,69.2249
2014-04-23,68.3201
2014-04-24,73.9211
2014-04-25,74.4641
2014-04-28,77.3479
2014-04-29,77.1188
2014-04-30,76.8271
2014-05-01,77.0081
2014-05-02,77.1513
2014-05-05,78.2423
2014-05-06,77.3896
2014-05-07,77.1188
2014-05-08,76.982
2014-05-09,76.6616
2014-05-12,77.6157
2014-05-13,77.7375
2014-05-14,77.7519
2014-05-15,77.0907
2014-05-16,78.2284
2014-05-19,79.1554
2014-05-20,79.1711
2014-05-21,79.3806
2014-05-22,79.5063
2014-05-23,80.4044
2014-05-27,81.91
2014-05-28,81.6979
2014-05-29,83.1865
2014-05-30,82.8749
2014-06-02,82.3054
2014-06-03,83.4693
2014-06-04,84.4225
2014-06-05,84.7537
2014-06-06,84.5207
2014-06-09,85.8732
2014-06-10,86.3772
2014-06-11,86.0198
2014-06-12,84.581
2014-06-13,83.6553
2014-06-16,84.4985
2014-06-17,84.3885
2014-06-18,84.4802
2014-06-19,84.1869
2014-06-20,83.3162
2014-06-23,83.2429
2014-06-24,82.7389
2014-06-25,82.8122
2014-06-26,83.3071
2014-06-27,84.2969
2014-06-30,85.1675
2014-07-01,85.7082
2014-07-02,85.6716
2014-07-03,86.1756
2014-07-07,87.9517
2014-07-08,87.3854
2014-07-09,87.422
2014-07-10,87.0967
2014-07-11,87.2662
2014-07-14,88.3935
2014-07-15,87.3579
2014-07-16,86.863
2014-07-17,85.314
2014-07-18,86.5422
2014-07-21,86.0922
2014-07-22,86.808
2014-07-23,89.0717
2014-07-24,88.925
2014-07-25,89.5125
2014-07-28,90.7488
2014-07-29,90.1623
2014-07-30,89.9515
2014-07-31,87.6145
2014-08-01,88.1002
2014-08-04,87.6053
2014-08-05,87.1746
2014-08-06,87.0279
2014-08-07,87.0188
2014-08-08,87.2582
2014-08-11,88.4095
2014-08-12,88.3911
2014-08-13,89.5608
2014-08-14,89.8003
2014-08-15,90.2424
2014-08-18,91.3292
2014-08-19,92.591
2014-08-20,92.6278
2014-08-21,92.637
2014-08-22,93.3186
2014-08-25,93.5212
2014-08-26,92.9216
2014-08-27,94.0646
2014-08-28,94.1752
2014-08-29,94.4054
2014-09-02,95.1422
2014-09-03,91.1266
2014-09-04,90.3713
2014-09-05,91.1542
2014-09-08,90.5924
2014-09-09,90.2516
2014-09-10,93.0239
2014-09-11,93.4199
2014-09-12,93.6318
2014-09-15,93.6041
2014-09-16,92.8949
2014-09-17,93.5581
2014-09-18,93.7515
2014-09-19,92.987
2014-09-22,93.0791
2014-09-23,94.5344
2014-09-24,93.7147
2014-09-25,90.1411
2014-09-26,92.7936
2014-09-29,92.2042
2014-09-30,92.7936
2014-10-01,91.3476
2014-10-02,92.0107
2014-10-03,91.7529
2014-10-06,91.7529
2014-10-07,90.9516
2014-10-08,92.8397
2014-10-09,93.0423
2014-10-10,92.7752
2014-10-13,91.9279
2014-10-14,90.9516
2014-10-15,89.8371
2014-10-16,88.6582
2014-10-17,89.9569
2014-10-20,91.8818
2014-10-21,94.3778
2014-10-22,94.8567
2014-10-23,96.5514
2014-10-24,96.9106
2014-10-27,96.8093
2014-10-28,98.3106
2014-10-29,98.8632
2014-10-30,98.5316
2014-10-31,99.4711
2014-11-03,100.7605
2014-11-04,100.0237
2014-11-05,100.2632
2014-11-06,100.5487
2014-11-07,100.8354
2014-11-10,100.6689
2014-11-11,101.4737
2014-11-12,102.9075
2014-11-13,104.3597
2014-11-14,105.6177
2014-11-17,105.442
2014-11-18,106.811
2014-11-19,106.071
2014-11-20,107.588
2014-11-21,107.736
2014-11-24,109.7294
2014-11-25,108.7813
2014-11-26,110.0763
2014-11-28,110.0115
2014-12-01,106.441
2014-12-02,106.034
2014-12-03,107.2365
2014-12-04,106.8295
2014-12-05,106.3763
2014-12-08,103.9712
2014-12-09,105.5622
2014-12-10,103.555
2014-12-11,103.2497
2014-12-12,101.5014
2014-12-15,100.1093
2014-12-16,98.7403
2014-12-17,101.2054
2014-12-18,104.2025
2014-12-19,103.3977
2014-12-22,104.4707
2014-12-23,104.1007
2014-12-24,103.6105
2014-12-26,105.442
2014-12-29,105.368
2014-12-30,104.0822
2014-12-31,102.1027
2015-01-02,101.1314
2015-01-05,98.2824
2015-01-06,98.2917
2015-01-07,99.6699
2015-01-08,103.4995
2015-01-09,103.6105
2015-01-12,101.0574
2015-01-13,101.9547
2015-01-14,101.5662
2015-01-15,98.8097
2015-01-16,98.0419
2015-01-20,100.5672
2015-01-21,101.3349
2015-01-22,103.9712
2015-01-23,104.5077
2015-01-26,104.6187
2015-01-27,100.9557
2015-01-28,106.663
2015-01-29,109.9838
2015-01-30,108.3743
2015-02-02,109.734
2015-02-03,109.7525
2015-02-04,110.5943
2015-02-05,111.3806
2015-02-06,110.4426
2015-02-09,111.1763
2015-02-10,113.3121
2015-02-11,115.968
2015-02-12,117.4353
2015-02-13,118.011
2015-02-17,118.7075
2015-02-18,119.5293
2015-02-19,119.2832
2015-02-20,120.2537
2015-02-23,123.5085
2015-02-24,122.7378
2015-02-25,119.599
2015-02-26,121.108
2015-02-27,119.2925
2015-03-02,119.8776
2015-03-03,120.1283
2015-03-04,119.3668
2015-03-05,117.3888
2015-03-06,117.5653
2015-03-09,118.0667
2015-03-10,115.6244
2015-03-11,113.5164
2015-03-12,115.5687
2015-03-13,114.7701
2015-03-16,116.033
2015-03-17,117.9739
2015-03-18,119.3018
2015-03-19,118.3964
2015-03-20,116.9152
2015-03-23,118.1317
2015-03-24,117.6489
2015-03-25,114.5751
2015-03-26,115.3737
2015-03-27,114.4543
2015-03-30,117.3517
2015-03-31,115.5501
2015-04-01,115.383
2015-04-02,116.3766
2015-04-06,118.2617
2015-04-07,117.0174
2015-04-08,116.6366
2015-04-09,117.5281
2015-04-10,118.0296
2015-04-13,117.7974
2015-04-14,117.2867
2015-04-15,117.7324
2015-04-16,117.166
2015-04-17,115.8473
2015-04-20,118.4939
2015-04-21,117.8532
2015-04-22,119.4411
2015-04-23,120.4162
2015-04-24,120.9827
2015-04-27,123.1835
2015-04-28,121.2427
2015-04-29,119.4597
2015-04-30,116.2188
2015-05-01,119.7476
2015-05-04,119.5154
2015-05-05,116.8224
2015-05-06,116.0887
2015-05-07,116.8038
2015-05-08,119.0045
2015-05-11,117.7922
2015-05-12,117.3679
2015-05-13,117.5032
2015-05-14,120.2447
2015-05-15,120.0768
2015-05-18,121.401
2015-05-19,121.2891
2015-05-20,121.2797
2015-05-21,122.52
2015-05-22,123.5923
2015-05-26,120.8695
2015-05-27,123.1307
2015-05-28,122.8836
2015-05-29,121.4849
2015-06-01,121.7227
2015-06-02,121.1865
2015-06-03,121.3357
2015-06-04,120.627
2015-06-05,119.9649
2015-06-08,119.1723
2015-06-09,118.818
2015-06-10,120.1794
2015-06-11,119.909
2015-06-12,118.5848
2015-06-15,118.3517
2015-06-16,118.9858
2015-06-17,118.7061
2015-06-18,119.2469
2015-06-19,118.0533
2015-06-22,118.9951
2015-06-23,118.4543
2015-06-24,119.4614
2015-06-25,118.8926
2015-06-26,118.1932
2015-06-29,116.1231
2015-06-30,116.9577
2015-07-01,118.0533
2015-07-02,117.9041
2015-07-06,117.4938
2015-07-07,117.2048
2015-07-08,114.2954
2015-07-09,111.9642
2015-07-10,114.9575
2015-07-13,117.1768
2015-07-14,117.1302
2015-07-15,118.2585
2015-07-16,119.8344
2015-07-17,120.8695
2015-07-20,123.1541
2015-07-21,121.9232
2015-07-22,116.7665
2015-07-23,116.7105
2015-07-24,116.0951
2015-07-27,114.4819
2015-07-28,115.0507
2015-07-29,114.687
2015-07-30,114.1089
2015-07-31,113.1111
2015-08-03,110.4442
2015-08-04,106.9007
2015-08-05,107.6094
2015-08-06,107.8426
2015-08-07,108.2079
2015-08-10,112.142
2015-08-11,106.3064
2015-08-12,107.9456
2015-08-13,107.8613
2015-08-14,108.62
2015-08-17,109.7441
2015-08-18,109.1258
2015-08-19,107.7302
2015-08-20,105.5195
2015-08-21,99.0657
2015-08-24,96.5928
2015-08-25,97.1735
2015-08-26,102.7469
2015-08-27,105.7724
2015-08-28,106.119
2015-08-31,105.6226
2015-09-01,100.9016
2015-09-02,105.2292
2015-09-03,103.3839
2015-09-04,102.3535
2015-09-08,105.2011
2015-09-09,103.1778
2015-09-10,105.4446
2015-09-11,106.9808
2015-09-14,108.0112
2015-09-15,108.9198
2015-09-16,109.0415
2015-09-17,106.7091
2015-09-18,106.2689
2015-09-21,107.9175
2015-09-22,106.2221
2015-09-23,107.0838
2015-09-24,107.7208
2015-09-25,107.4491
2015-09-28,105.3228
2015-09-29,102.1568
2015-09-30,103.3183
2015-10-01,102.6439
2015-10-02,103.3932
2015-10-05,103.7679
2015-10-06,104.2644
2015-10-07,103.7679
2015-10-08,102.5689
2015-10-09,105.0231
2015-10-12,104.536
2015-10-13,104.714
2015-10-14,103.234
2015-10-15,104.7795
2015-10-16,104.0114
2015-10-19,104.6578
2015-10-20,106.5686
2015-10-21,106.5593
2015-10-22,108.1891
2015-10-23,111.5425
2015-10-26,107.9831
2015-10-27,107.2993
2015-10-28,111.7205
2015-10-29,112.9007
2015-10-30,111.9359
2015-11-02,113.5096
2015-11-03,114.8116
2015-11-04,114.2777
2015-11-05,113.7531
2015-11-06,113.8849
2015-11-09,113.4239
2015-11-10,109.8491
2015-11-11,109.2282
2015-11-12,108.8613
2015-11-13,105.6817
2015-11-16,107.4079
2015-11-17,106.9517
2015-11-18,110.3383
2015-11-19,111.74
2015-11-20,112.2292
2015-11-23,110.771
2015-11-24,111.8341
2015-11-25,111.0344
2015-11-27,110.8275
2015-11-30,111.2884
2015-12-01,110.3853
2015-12-02,109.3882
2015-12-03,108.3722
2015-12-04,111.9752
2015-12-07,111.2696
2015-12-08,111.2226
2015-12-09,108.7673
2015-12-10,109.2847
2015-12-11,106.4719
2015-12-14,105.8134
2015-12-15,103.9413
2015-12-16,104.7409
2015-12-17,102.5208
2015-12-18,99.7457
2015-12-21,100.9686
2015-12-22,100.8745
2015-12-23,102.1728
2015-12-24,101.6271
2015-12-28,100.4888
2015-12-29,102.295
2015-12-30,100.9592
2015-12-31,99.0213
2016-01-04,99.106
2016-01-05,96.6224
2016-01-06,94.7316
2016-01-07,90.7335
2016-01-08,91.2132
2016-01-11,92.6902
2016-01-12,94.0354
2016-01-13,91.6178
2016-01-14,93.6215
2016-01-15,91.3732
2016-01-19,90.931
2016-01-20,91.0533
2016-01-21,90.5924
2016-01-22,95.4089
2016-01-25,93.5463
2016-01-26,94.0637
2016-01-27,87.8831
2016-01-28,88.5133
2016-01-29,91.5707
2016-02-01,90.7147
2016-02-02,88.8802
2016-02-03,90.6394
2016-02-04,91.3638
2016-02-05,88.9236
2016-02-08,89.8599
2016-02-09,89.841
2016-02-10,89.1601
2016-02-11,88.621
2016-02-12,88.8952
2016-02-16,91.4016
2016-02-17,92.8014
2016-02-18,91.0422
2016-02-19,90.8341
2016-02-22,91.6286
2016-02-23,89.5573
2016-02-24,90.8909
2016-02-25,91.5151
2016-02-26,91.657
2016-02-29,91.4489
2016-03-01,95.0807
2016-03-02,95.2888
2016-03-03,95.9982
2016-03-04,97.4263
2016-03-07,96.3481
2016-03-08,95.5536
2016-03-09,95.6388
2016-03-10,95.686
2016-03-11,96.717
2016-03-14,96.9629
2016-03-15,98.9112
2016-03-16,100.2259
2016-03-17,100.0651
2016-03-18,100.1786
2016-03-21,100.1691
2016-03-22,100.9352
2016-03-23,100.3772
2016-03-24,99.9421
2016-03-28,99.4881
2016-03-29,101.8432
2016-03-30,103.6213
2016-03-31,103.0822
2016-04-01,104.0279
2016-04-04,105.0967
2016-04-05,103.8577
2016-04-06,104.9454
2016-04-07,102.6565
2016-04-08,102.77
2016-04-11,103.1105
2016-04-12,104.4536
2016-04-13,105.9668
2016-04-14,106.0236
2016-04-15,103.8955
2016-04-18,101.654
2016-04-19,101.1149
2016-04-20,101.323
2016-04-21,100.2259
2016-04-22,99.9516
2016-04-25,99.3841
2016-04-26,98.6937
2016-04-27,92.5176
2016-04-28,89.6897
2016-04-29,88.6588
2016-05-02,88.5642
2016-05-03,90.0207
2016-05-04,89.0844
2016-05-05,88.725
2016-05-06,88.2302
2016-05-09,88.2968
2016-05-10,88.8963
2016-05-11,88.0303
2016-05-12,85.9654
2016-05-13,86.1367
2016-05-16,89.334
2016-05-17,88.9629
2016-05-18,89.9811
2016-05-19,89.6385
2016-05-20,90.6091
2016-05-23,91.7605
2016-05-24,93.1593
2016-05-25,94.7961
2016-05-26,95.5478
2016-05-27,95.4907
2016-05-31,95.0244
2016-06-01,93.6922
2016-06-02,92.9881
2016-06-03,93.1784
2016-06-06,93.854
2016-06-07,94.2346
2016-06-08,94.149
2016-06-09,94.8246
2016-06-10,94.0443
2016-06-13,92.6265
2016-06-14,92.7406
2016-06-15,92.4361
2016-06-16,92.8263
2016-06-17,90.7138
2016-06-20,90.4949
2016-06-21,91.2657
2016-06-22,90.9231
2016-06-23,91.4465
2016-06-24,88.8772
2016-06-27,87.5831
2016-06-28,89.058
2016-06-29,89.8288
2016-06-30,90.9707
2016-07-01,91.2467
2016-07-05,90.3903
2016-07-06,90.9041
2016-07-07,91.2942
2016-07-08,91.9984
2016-07-11,92.2839
2016-07-12,92.7026
2016-07-13,92.1792
2016-07-14,94.0062
2016-07-15,93.9967
2016-07-18,94.9959
2016-07-19,95.0339
2016-07-20,95.1196
2016-07-21,94.6153
2016-07-22,93.8825
2016-07-25,92.6265
2016-07-26,91.9889
2016-07-27,97.9648
2016-07-28,99.2875
2016-07-29,99.1638
2016-08-01,100.9147
2016-08-02,99.4207
2016-08-03,100.6673
2016-08-04,101.2858
2016-08-05,102.8261
2016-08-08,103.6776
2016-08-09,104.0985
2016-08-10,103.3236
2016-08-11,103.2566
2016-08-12,103.4958
2016-08-15,104.7395
2016-08-16,104.6438
2016-08-17,104.4907
2016-08-18,104.3568
2016-08-19,104.6247
2016-08-22,103.8115
2016-08-23,104.1368
2016-08-24,103.3523
2016-08-25,102.9122
2016-08-26,102.3095
2016-08-29,102.1947
2016-08-30,101.4102
2016-08-31,101.5058
